Site,Cov,BLK,BLK_cont,Row,Col,fitness,TROR,TRCY,NO_GRASS,focal_sp,CEC,pH,NO3.N,mean_percent_open,precip,pet,water_in_out,PC1,PC2
PJ,SH,1,25,1,9,4,0,2,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,1,10,2,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,2,1,9,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,2,2,8,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,2,3,9,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,2,4,2,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,2,6,4,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,2,7,6,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,2,8,4,0,3,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,2,9,6,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,2,10,10,0,3,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,3,1,4,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,3,2,9,0,3,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,3,3,8,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,3,4,4,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,3,5,18,0,3,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,3,6,4,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,3,7,6,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,3,8,3,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,3,9,4,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,3,10,4,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,4,3,5,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,4,4,47,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,4,5,6,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,4,6,2,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,4,8,4,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,4,9,4,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,4,10,17,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,5,1,9,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,5,3,30,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,5,4,4,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,5,5,1,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,5,6,44,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,5,8,8,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,5,9,2,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,5,10,22,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,6,1,6,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,6,2,13,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,6,3,40,0,3,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,6,4,10,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,6,5,6,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,6,6,34,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,6,7,6,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,6,8,12,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,6,9,31,0,2,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,6,10,10,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,7,1,22,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,7,2,32,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,7,3,17,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,7,4,23,0,2,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,7,5,17,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,7,6,10,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,7,7,2,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,7,8,15,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,7,9,13,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,7,10,4,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,8,1,2,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,8,2,10,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,8,3,5,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,8,4,4,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,8,5,62,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,8,6,9,0,2,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,8,7,10,0,2,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,8,8,10,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,8,9,10,0,0,0,TROR,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,1,25,8,10,28,0,0,0,TRCY,763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202
PJ,SH,2,26,1,1,4,0,5,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,1,2,13,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,1,3,16,0,8,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,1,4,18,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,1,5,10,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,1,6,6,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,1,7,6,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,1,8,39,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,1,9,4,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,1,10,37,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,2,1,5,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,2,2,55,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,2,4,57,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,2,5,46,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,2,6,7,0,2,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,2,7,5,0,2,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,2,8,10,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,2,9,7,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,2,10,19,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,3,1,24,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,3,2,10,2,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,3,3,124,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,3,7,6,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,3,8,15,0,2,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,3,9,29,0,2,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,3,10,4,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,4,1,14,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,4,2,10,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,4,3,9,2,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,4,4,10,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,4,5,10,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,4,6,10,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,4,7,10,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,4,8,4,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,4,9,18,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,4,10,10,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,5,1,8,0,9,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,5,2,16,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,5,3,9,0,2,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,5,4,9,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,5,5,7,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,5,6,12,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,5,7,14,0,2,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,5,8,10,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,5,9,4,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,5,10,8,0,9,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,6,1,12,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,6,2,12,0,9,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,6,3,6,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,6,4,3,0,9,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,6,5,16,0,9,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,6,6,6,0,16,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,6,7,17,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,6,8,13,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,6,9,47,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,6,10,27,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,7,1,39,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,7,2,10,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,7,3,5,5,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,7,4,2,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,7,5,7,0,6,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,7,6,15,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,7,7,4,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,7,8,2,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,7,9,15,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,7,10,6,0,3,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,8,1,8,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,8,2,11,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,8,3,8,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,8,4,3,0,14,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,8,6,11,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,8,7,5,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,8,8,4,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,8,9,18,0,0,0,TRCY,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,2,26,8,10,2,0,0,0,TROR,570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506
PJ,SH,3,27,1,1,6,2,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,1,2,7,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,1,3,5,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,1,5,65,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,1,6,6,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,1,9,3,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,1,10,2,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,2,2,8,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,2,3,12,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,2,4,6,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,2,5,4,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,2,7,6,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,2,8,13,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,3,2,10,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,3,5,8,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,3,6,26,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,3,7,6,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,3,8,12,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,3,9,4,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,3,10,4,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,4,1,6,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,4,2,6,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,4,4,2,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,4,5,6,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,4,7,10,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,4,8,4,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,4,9,3,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,4,10,4,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,5,1,5,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,5,3,17,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,5,4,7,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,6,1,7,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,6,3,12,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,6,4,14,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,6,8,1,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,6,10,2,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,7,2,16,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,7,3,4,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,7,4,14,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,7,5,6,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,7,7,4,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,7,9,7,0,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,8,1,2,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,8,2,3,0,2,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,8,4,3,2,0,0,TROR,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,8,5,6,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,8,6,6,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,8,7,2,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,8,8,8,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,8,9,4,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SH,3,27,8,10,4,0,0,0,TRCY,901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408
PJ,SUN,1,28,1,1,12,8,0,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,1,2,8,5,0,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,1,3,30,2,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,1,4,41,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
