"Site","Cov","BLK","Col","Row","TROR","TRCY","NO_GRASS","NO_FORB","NO_FOCAL","FOCAL_GERM","CHANGED_FOCAL","NOTES","fitness","Germination","dens_trt","CEC","pH","NO3.N","mean_percent_open","precip","pet","water_in_out","PC1","PC2","focsp","germ","intra","inter","fac","intra_sc","inter_sc","fac_sc"
"Ben","Shade","1",4,7,9,0,0,0,1,"Y",0,"",8,"Yes","High density monoculture",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,9,0,0,9,0,0
"Ben","Shade","1",4,8,10,0,0,0,1,"Y",2,"",6,"Yes","Invasion when rare (IWR)",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,0,10,0,0,10,0
"Ben","Shade","1",5,3,2,0,0,1,1,"Y",0,"",4,"Yes","High density monoculture",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,2,0,0,2,0,0
"Ben","Shade","1",5,4,0,0,0,0,1,"Y",0,"",6,"Yes","lambda",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","1",6,3,0,1,1,1,1,"Y",0,"",16,"Yes","lambda",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,1,0,1,1,0,1
"Ben","Shade","1",6,7,0,10,0,1,1,"Y",1,"",9,"Yes","IWR + Facilitator",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,0,10,0,0,10,0
"Ben","Shade","1",6,8,0,1,0,0,1,"Y",1,"",12,"Yes","Invasion when rare (IWR)",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,0,1,0,0,1,0
"Ben","Shade","1",7,1,0,1,0,0,1,"Y",0,"",10,"Yes","Invasion when rare (IWR)",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,1,0,0,1,0,0
"Ben","Shade","1",7,1,0,1,0,0,1,"Y",0,"",14,"Yes","Invasion when rare (IWR)",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,1,0,0,1,0,0
"Ben","Shade","1",7,3,0,14,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,0,14,0,0,14,0
"Ben","Shade","1",7,4,1,0,0,0,1,"Y",0,"",3,"Yes","High density monoculture",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,1,0,0,1,0,0
"Ben","Shade","1",7,7,4,0,0,0,1,"Y",0,"",12,"Yes","IWR + Facilitator",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,0,4,0,0,4,0
"Ben","Shade","1",7,8,0,22,0,0,1,"Y",0,"",8,"Yes","High density monoculture",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,22,0,0,22,0,0
"Ben","Shade","1",8,1,0,3,0,1,1,"Y",1,"",0,"No","Invasion when rare (IWR)",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,0,3,0,0,3,0
"Ben","Shade","1",8,2,1,0,0,0,1,"Y",2,"",0,"No","IWR + Facilitator",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,0,1,0,0,1,0
"Ben","Shade","1",8,3,0,0,0,0,1,"Y",0,"",0,"No","Invasion when rare (IWR)",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","1",8,5,0,1,0,1,1,"Y",1,"",11,"Yes","IWR + Facilitator",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,0,1,0,0,1,0
"Ben","Shade","1",8,8,0,0,0,0,1,"Y",0,"",2,"Yes","High density monoculture",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","1",9,2,0,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,0,0,0,0,0,0
"Ben","Shade","1",9,3,0,2,0,0,1,"Y",1,"",13,"Yes","IWR + Facilitator",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,0,2,0,0,2,0
"Ben","Shade","1",9,4,8,0,2,0,1,"Y",2,"",16,"Yes","Invasion when rare (IWR)",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,0,8,2,0,8,2
"Ben","Shade","1",9,5,0,27,0,1,1,"Y",1,"",23,"Yes","Invasion when rare (IWR)",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,0,27,0,0,27,0
"Ben","Shade","1",9,6,1,0,0,1,1,"Y",2,"",4,"Yes","IWR + Facilitator",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,0,1,0,0,1,0
"Ben","Shade","1",9,7,0,0,0,0,1,"Y",0,"",2,"Yes","lambda",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","1",10,3,0,1,0,0,1,"Y",1,"",21,"Yes","Invasion when rare (IWR)",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,0,1,0,0,1,0
"Ben","Shade","1",10,4,4,0,0,0,1,"Y",1,"",8,"Yes","IWR + Facilitator",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,0,4,0,0,4,0
"Ben","Shade","1",10,5,19,0,0,1,1,"Y",0,"",13,"Yes","High density monoculture",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TROR",TRUE,19,0,0,19,0,0
"Ben","Shade","1",10,6,0,3,0,0,1,"Y",0,"",13,"Yes","High density monoculture",865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857,"TRCY",TRUE,3,0,0,3,0,0
"Ben","Shade","2",1,1,0,0,0,0,0,"Y",0,"",11,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","2",1,2,0,1,0,0,1,"Y",1,"",0,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,1,0,0,1,0
"Ben","Shade","2",1,4,1,0,1,1,2,"Y",0,"",16,"Yes","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,1,0,1,1,0,1
"Ben","Shade","2",1,5,0,2,0,0,1,"Y",1,"",6,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,2,0,0,2,0
"Ben","Shade","2",1,6,1,0,0,0,1,"Y",0,"",9,"Yes","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,1,0,0,1,0
"Ben","Shade","2",1,7,7,0,1,0,1,"Y",2,"",2,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,7,1,0,7,1
"Ben","Shade","2",1,8,0,1,0,0,1,"Y",1,"",16,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,1,0,0,1,0
"Ben","Shade","2",2,1,0,0,0,0,1,"Y",1,"",14,"Yes","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,0,0,0,0,0
"Ben","Shade","2",2,2,6,0,5,1,1,"Y",0,"",67,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,6,5,0,6,5
"Ben","Shade","2",2,3,0,0,0,0,1,"Y",0,"",17,"Yes","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","2",2,4,0,0,0,0,1,"Y",0,"",8,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","2",2,5,0,4,0,0,1,"Y",0,"",9,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,4,0,0,4,0
"Ben","Shade","2",2,6,11,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,11,0,0,11,0
"Ben","Shade","2",2,7,0,59,0,0,2,"Y",0,"",3,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,59,0,0,59,0
"Ben","Shade","2",2,8,0,1,0,0,1,"Y",0,"",11,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,1,0,0,1,0
"Ben","Shade","2",3,1,0,0,0,1,2,"Y",0,"",24,"Yes","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","2",3,2,9,0,1,0,1,"Y",0,"",11,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,9,1,0,9,1
"Ben","Shade","2",3,3,0,4,3,0,1,"Y",0,"",11,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,4,3,0,4,3
"Ben","Shade","2",3,4,0,0,0,0,1,"Y",0,"",6,"Yes","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,0,0,0,0,0
"Ben","Shade","2",3,6,0,3,2,0,1,"Y",0,"",8,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,3,2,0,3,2
"Ben","Shade","2",3,7,2,0,0,0,1,"Y",0,"",10,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,2,0,0,2,0
"Ben","Shade","2",3,8,0,4,0,2,1,"Y",1,"",14,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,4,0,0,4,0
"Ben","Shade","2",4,1,0,27,0,0,1,"Y",1,"",13,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,27,0,0,27,0
"Ben","Shade","2",4,2,0,0,0,0,1,"Y",0,"",78,"Yes","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","2",4,3,0,0,3,0,1,"Y",0,"",44,"Yes","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,0,3,0,0,3
"Ben","Shade","2",4,4,1,0,0,0,1,"Y",0,"",139,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,1,0,0,1,0,0
"Ben","Shade","2",4,5,13,0,4,0,1,"Y",2,"",10,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,13,4,0,13,4
"Ben","Shade","2",4,6,12,0,1,0,1,"Y",0,"",51,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,12,1,0,12,1
"Ben","Shade","2",4,7,0,13,0,0,1,"Y",0,"",6,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,13,0,0,13,0,0
"Ben","Shade","2",4,8,0,0,2,0,1,"Y",0,"",34,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,0,2,0,0,2
"Ben","Shade","2",5,1,0,11,3,0,1,"Y",0,"",16,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,11,3,0,11,3
"Ben","Shade","2",5,3,3,0,0,1,1,"Y",0,"SPREADOUT",90,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,3,0,0,3,0
"Ben","Shade","2",5,4,3,0,1,0,1,"Y",0,"",8,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,3,1,0,3,1
"Ben","Shade","2",5,5,0,1,0,0,1,"Y",0,"",48,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,1,0,0,1,0,0
"Ben","Shade","2",5,6,0,26,1,0,1,"Y",0,"",21,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,26,1,0,26,1
"Ben","Shade","2",5,7,2,0,0,2,1,"Y",0,"",78,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,2,0,0,2,0,0
"Ben","Shade","2",5,8,0,0,2,0,1,"Y",1,"",52,"Yes","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,0,2,0,0,2
"Ben","Shade","2",6,5,0,0,0,0,1,"Y",0,"",30,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","2",6,6,0,9,0,0,1,"Y",1,"",6,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,9,0,0,9,0
"Ben","Shade","2",6,7,2,0,0,0,2,"Y",0,"",15,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,2,0,0,2,0
"Ben","Shade","2",7,2,1,0,0,1,1,"Y",2,"",28,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,1,0,0,1,0
"Ben","Shade","2",7,5,0,0,0,0,1,"Y",0,"",0,"No","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","2",8,1,1,0,3,0,1,"Y",2,"",26,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,1,3,0,1,3
"Ben","Shade","2",8,2,0,3,3,0,1,"Y",0,"",4,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,3,0,3,3,0,3
"Ben","Shade","2",8,4,0,11,1,0,1,"Y",0,"CHECK BIANCA AND NAT SHEETS 2 ENTREES TO CELL",2,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,11,1,0,11,1
"Ben","Shade","2",8,8,13,0,0,0,1,"Y",0,"",8,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,13,0,0,13,0
"Ben","Shade","2",9,1,2,0,0,1,1,"Y",0,"",6,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,2,0,0,2,0,0
"Ben","Shade","2",9,3,0,17,0,0,1,"Y",1,"",3,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,17,0,0,17,0,0
"Ben","Shade","2",9,4,0,0,0,1,1,"Y",0,"",4,"Yes","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,0,0,0,0,0
"Ben","Shade","2",9,5,0,0,0,0,1,"Y",0,"",2,"Yes","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","2",9,6,1,0,0,0,1,"Y",2,"",2,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,1,0,0,1,0
"Ben","Shade","2",9,7,0,15,0,0,1,"Y",0,"",2,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,15,0,0,15,0
"Ben","Shade","2",9,8,0,6,1,0,1,"Y",1,"",2,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,6,1,0,6,1
"Ben","Shade","2",10,1,0,24,0,0,1,"Y",0,"",4,"Yes","High density monoculture",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,24,0,0,24,0,0
"Ben","Shade","2",10,2,0,0,0,0,1,"Y",0,"",10,"Yes","lambda",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","2",10,3,1,0,0,0,1,"Y",0,"",0,"Yes","Invasion when rare (IWR)",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,1,0,0,1,0
"Ben","Shade","2",10,6,0,2,0,0,1,"Y",0,"",2,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TROR",TRUE,0,2,0,0,2,0
"Ben","Shade","2",10,8,2,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",772.2,5.64,8.3,63.96,119.6,1718.6,0.069591528,0.585055544,-0.040961086,"TRCY",TRUE,0,2,0,0,2,0
"Ben","Shade","3",1,1,0,0,0,0,0,"Y",0,"",0,"No","Invasion when rare (IWR)",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","3",1,2,0,10,0,0,1,"Y",0,"",7,"Yes","High density monoculture",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,10,0,0,10,0,0
"Ben","Shade","3",1,3,5,0,2,0,1,"Y",0,"",3,"Yes","IWR + Facilitator",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,0,5,2,0,5,2
"Ben","Shade","3",1,4,0,10,0,0,1,"Y",1,"",14,"Yes","Invasion when rare (IWR)",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,0,10,0,0,10,0
"Ben","Shade","3",1,6,3,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,3,0,0,3,0,0
"Ben","Shade","3",1,7,0,1,0,0,1,"Y",0,"",0,"No","IWR + Facilitator",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,0,1,0,0,1,0
"Ben","Shade","3",2,2,0,1,0,0,1,"Y",1,"",3,"Yes","IWR + Facilitator",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,0,1,0,0,1,0
"Ben","Shade","3",2,5,3,0,0,0,1,"Y",0,"",10,"Yes","Invasion when rare (IWR)",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,0,3,0,0,3,0
"Ben","Shade","3",3,1,0,0,0,0,0,"Y",0,"",0,"No","Invasion when rare (IWR)",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","3",3,2,0,1,0,0,1,"Y",0,"",0,"No","High density monoculture",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,1,0,0,1,0,0
"Ben","Shade","3",3,3,0,0,0,0,0,"Y",0,"",0,"No","Invasion when rare (IWR)",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,0,0,0,0,0,0
"Ben","Shade","3",3,4,0,1,0,0,1,"Y",1,"",2,"Yes","lambda",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,0,1,0,0,1,0
"Ben","Shade","3",3,5,0,1,0,0,1,"Y",1,"",2,"Yes","IWR + Facilitator",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,0,1,0,0,1,0
"Ben","Shade","3",3,6,0,0,0,0,0,"Y",0,"",0,"No","lambda",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","3",3,7,1,0,0,0,1,"Y",0,"",4,"Yes","High density monoculture",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,1,0,0,1,0,0
"Ben","Shade","3",3,8,5,0,0,1,2,"Y",0,"",17,"Yes","IWR + Facilitator",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,0,5,0,0,5,0
"Ben","Shade","3",4,2,1,0,0,6,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,0,1,0,0,1,0
"Ben","Shade","3",4,3,1,0,4,0,1,"Y",0,"",8,"Yes","lambda",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,1,0,4,1,0,4
"Ben","Shade","3",4,4,0,2,0,0,1,"Y",0,"",0,"No","High density monoculture",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,2,0,0,2,0,0
"Ben","Shade","3",4,5,2,0,0,0,1,"Y",0,"",0,"No","IWR + Facilitator",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,0,2,0,0,2,0
"Ben","Shade","3",4,6,0,0,0,0,1,"Y",0,"",4,"Yes","lambda",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,0,0,0,0,0,0
"Ben","Shade","3",4,7,1,0,0,1,1,"Y",0,"",1,"Yes","High density monoculture",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,1,0,0,1,0,0
"Ben","Shade","3",4,8,0,6,0,2,1,"Y",0,"",2,"Yes","IWR + Facilitator",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,0,6,0,0,6,0
"Ben","Shade","3",5,1,2,0,0,0,1,"Y",0,"",6,"Yes","IWR + Facilitator",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,0,2,0,0,2,0
"Ben","Shade","3",5,2,0,0,0,0,1,"Y",0,"",0,"No","lambda",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,0,0,0,0,0,0
"Ben","Shade","3",5,4,0,1,0,0,1,"Y",1,"",3,"Yes","IWR + Facilitator",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,0,1,0,0,1,0
"Ben","Shade","3",5,5,0,1,0,0,1,"Y",0,"",7,"Yes","High density monoculture",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,1,0,0,1,0,0
"Ben","Shade","3",5,7,8,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,8,0,0,8,0,0
"Ben","Shade","3",5,8,0,3,0,0,1,"Y",1,"",12,"Yes","Invasion when rare (IWR)",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,0,3,0,0,3,0
"Ben","Shade","3",6,1,0,2,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,0,2,0,0,2,0
"Ben","Shade","3",6,3,6,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,6,0,0,6,0,0
"Ben","Shade","3",6,4,1,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,0,1,0,0,1,0
"Ben","Shade","3",6,5,0,1,0,0,1,"Y",0,"",13,"Yes","lambda",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TRCY",TRUE,1,0,0,1,0,0
"Ben","Shade","3",6,6,0,0,0,0,1,"Y",0,"",16,"Yes","lambda",958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808,"TROR",TRUE,0,0,0,0,0,0
